route_id,agency_id,route_short_name,route_long_name,route_type
BR_TAGO_TSB396000064,A1,38-1,함양-병곡-아영-인월-아영-대평-함양,0
BR_TAGO_TSB396000065,A1,30-1,함양-인월-마천-백무-마천-인월-함양,0
BR_TAGO_TSB396000066,A1,31-1,함양-인월-마천-삼정-마천-인월-함양,0
BR_TAGO_TSB396000067,A1,31-11,함양-인월-마천-삼정-뇌전-마천-인월-함양,0
BR_TAGO_TSB396000068,A1,31-21,함양-인월-마천-뇌전-삼정-마천-인월-함양,0
BR_TAGO_TSB396000069,A1,32-1,함양-인월-마천-촉동-마천-인월-함양,0
BR_TAGO_TSB396000070,A1,34-1,함양-인월-마천-도마-마천-인월-함양,0
BR_TAGO_TSB396000071,A1,44-1,함양-지곡-안의-지곡-함양,0
BR_TAGO_TSB396000072,A1,39-1,함양-인월-함양,0
BR_TAGO_TSB396000073,A1,33-1,함양-시목-인월-마천-추성-마천-인월-팔령,0
BR_TAGO_TSB397000001,A1,10,거창-위천-북상-위천-거창,0
BR_TAGO_TSB397000004,A1,50,거창-고제-탑선-고제-거창,0
BR_TAGO_TSB397000005,A1,30,거창-안의-용추사-안의-거창,0
BR_TAGO_TSB397000006,A1,30-3,거창-마리-세제-마리-거창,0
BR_TAGO_TSB397000007,A1,30-2,거창-신당-안의-귀곡-안의-신당-거창,0
BR_TAGO_TSB397000008,A1,30-1,거창-초동-안의-초동-거창,0
BR_TAGO_TSB397000009,A1,60-1,거창-주상-오산-한기-오산-주상-거창,0
BR_TAGO_TSB397000010,A1,60,거창-주상-오산-주상-거창,0
BR_TAGO_TSB397000011,A1,71,거창-남상-청수-신원,0
BR_TAGO_TSB397000013,A1,71-3,신원-청수-거창,0
BR_TAGO_TSB397000014,A1,71-4,신원-오례-청수-거창,0
BR_TAGO_TSB397000015,A1,70-5,신원-양지-거창,0
BR_TAGO_TSB397000016,A1,70-2,신원-양지-원동-거창,0
BR_TAGO_TSB397000017,A1,45,거창-남하-월곡-지산-가천-남하-거창,0
BR_TAGO_TSB397000018,A1,45-1,거창-남하-가천-지산-월곡-남하-거창,0
BR_TAGO_TSB397000019,A1,76,거창-청림-임불-월포-임불-청림-거창,0
BR_TAGO_TSB397000020,A1,76-1,거창-청림-월포-행정-월포-청림-거창,0
BR_TAGO_TSB397000021,A1,70,거창-임불-양지-신원,0
BR_TAGO_TSB397000023,A1,51,거창-온곡-고제-개흥,0
BR_TAGO_TSB397000024,A1,51-1,개흥-고제-거창,0
BR_TAGO_TSB397000025,A1,51-4,거창-고제-개흥-상오정-개흥-고제-거창,0
BR_TAGO_TSB397000026,A1,6,거창-곰실-거창,0
BR_TAGO_TSB397000027,A1,75,거창-남상-춘전-남상-거창,0
BR_TAGO_TSB397000028,A1,51-2,거창-고제-수내,0
BR_TAGO_TSB397000029,A1,51-3,수내-고제-장풍-거창,0
BR_TAGO_TSB397000030,A1,33,거창-마리-상촌-마리-거창,0
BR_TAGO_TSB397000031,A1,33-1,거창-마리-원말흘-상촌-마리-거창,0
BR_TAGO_TSB397000032,A1,34-1,거창-소곡-고창-엄대-신기-세동-소곡-거창,0
BR_TAGO_TSB397000033,A1,11,북상-송계사-북상,0
BR_TAGO_TSB397000034,A1,11-1,북상-당산-북상,0
BR_TAGO_TSB397000035,A1,12,북상-황점-북상,0
BR_TAGO_TSB397000036,A1,13-1,북상-병곡-산수-북상,0
BR_TAGO_TSB397000038,A1,40-2,거창-봉산-묘산-합천,0
BR_TAGO_TSB397000039,A1,40-3,거창-봉산-묘산-가산-합천,0
BR_TAGO_TSB397000040,A1,40-1,거창-봉산-묘산-팔심-묘산-가산-합천,0
BR_TAGO_TSB397000041,A1,75-1,거창-남상-춘전-둔동-외등-남상-거창,0
BR_TAGO_TSB397000042,A1,75-2,거창-남상-외등-둔동-춘전-남상-거창,0
BR_TAGO_TSB397000043,A1,75-4,거창-남상-둔동-춘전,0
BR_TAGO_TSB397000044,A1,75-3,춘전-남상-거창,0
BR_TAGO_TSB397000045,A1,79,거창-남상-오계-성지-남상-거창,0
BR_TAGO_TSB397000046,A1,17-1,넘터-위천,0
BR_TAGO_TSB397000047,A1,15,위천-금원산-위천,0
BR_TAGO_TSB397000048,A1,17,위천-넘터-위천,0
BR_TAGO_TSB397000049,A1,17-2,위천-장풍-넘터,0
BR_TAGO_TSB397000050,A1,17-4,위천-넘터,0
BR_TAGO_TSB397000051,A1,17-3,넘터-장풍-위천,0
BR_TAGO_TSB397000052,A1,16,위천-금곡-위천,0
BR_TAGO_TSB397000053,A1,90,거창-남산,0
BR_TAGO_TSB397000056,A1,90-6,심방-남산-거창,0
BR_TAGO_TSB397000057,A1,46,거창-내곡-아주-거창,0
BR_TAGO_TSB397000058,A1,46-1,거창-아주-내곡-거창,0
BR_TAGO_TSB397000059,A1,8,거창-양평-구례-죽동-구산-월천-거창,0
BR_TAGO_TSB397000060,A1,91,거창-희동-고대-남산,0
BR_TAGO_TSB397000061,A1,90-2,남산-거창,0
BR_TAGO_TSB397000062,A1,91-1,남산-희동-거창,0
BR_TAGO_TSB397000064,A1,24,거창-가조-가북-심방-가북-거창,0
BR_TAGO_TSB397000065,A1,24-2,거창-가조-가북-심방,0
BR_TAGO_TSB397000066,A1,90-5,거창-남산-심방,0
BR_TAGO_TSB397000068,A1,25,거창-가조-가북-개금-가북-가조-거창,0
BR_TAGO_TSB397000069,A1,25-3,가조-가북-개금,0
BR_TAGO_TSB397000071,A1,25-1,거창-가조-가북-내촌-가북-가조-거창,0
BR_TAGO_TSB397000072,A1,26,거창-가북-가조-거창,0
BR_TAGO_TSB397000073,A1,27,거창-가조-가조온천-가야,0
BR_TAGO_TSB397000074,A1,20,거창-가조-거창,0
BR_TAGO_TSB397000075,A1,23,거창-가조-지산-가조-거창,0
BR_TAGO_TSB397000076,A1,28,거창-가조-왕대-용당소-가조,0
BR_TAGO_TSB397000078,A1,28-3,어인-가조-거창,0
BR_TAGO_TSB397000080,A1,28-1,어인-용산-가조,0
BR_TAGO_TSB397000082,A1,20-2,거창-가조-도리-가조-거창,0
BR_TAGO_TSB397000083,A1,60-2,거창-주상-웅양-어인-웅양-주상-거창,0
BR_TAGO_TSB397000084,A1,71-1,거창-청수-오례-신원,0
BR_TAGO_TSB397000085,A1,77,거창-중산-지하-송변-고척-거창,0
BR_TAGO_TSB397000086,A1,77-1,거창-고척-송변-지하-거창,0
BR_TAGO_TSB397000087,A1,20-1,가조-대초-둔마-거창,0
BR_TAGO_TSB397000088,A1,74,신원-수동-예동-중유-신원,0
BR_TAGO_TSB397000089,A1,73,신원-와룡-신원,0
BR_TAGO_TSB397000091,A1,5-1,문화센터-주공-군청-서경-문화센터,0
BR_TAGO_TSB397000096,A1,1,서경-코아루,0
BR_TAGO_TSB397000097,A1,1,서경-코아루-서경,0
BR_TAGO_TSB397000100,A1,1-1,코아루-서경,0
BR_TAGO_TSB397000102,A1,3,서경-스포츠파크-서경,0
BR_TAGO_TSB397000106,A1,3-4,스포츠파크-서경,0
BR_TAGO_TSB397000109,A1,3-3,서경-가지리-스포츠파크,0
BR_TAGO_TSB397000113,A1,90-1,거창-고대-남산,0
BR_TAGO_TSB397000114,A1,71-5,신원-청수-상매산-남상-거창,0
BR_TAGO_TSB397000115,A1,10-1,거창-위천-수승대-위천-거창,0
BR_TAGO_TSB397000116,A1,10-2,거창-위천-북상-위천-쉼터-거창,0
BR_TAGO_TSB397000117,A1,10-3,거창-쉼터-위천-북상-위천-거창,0
BR_TAGO_TSB397000118,A1,10-4,거창-쉼터-위천-북상-위천-쉼터-거창,0
BR_TAGO_TSB397000119,A1,11-2,북상-갈항-당산-북상,0
BR_TAGO_TSB397000120,A1,11-3,북상-송계사-갈항-북상,0
BR_TAGO_TSB397000121,A1,11-4,북상-송계사-당산-북상,0
BR_TAGO_TSB397000122,A1,11-5,북상-갈항-송계사-북상,0
BR_TAGO_TSB397000123,A1,12-1,북상-황점-내계-북상,0
BR_TAGO_TSB397000124,A1,12-2,북상-내계-황점-북상,0
BR_TAGO_TSB397000125,A1,12-3,북상-병곡-산수-황점-북상,0
BR_TAGO_TSB397000126,A1,1-2,서경-거창읍사무소-법원사거리-북부사거리-거창중-서경,0
BR_TAGO_TSB397000127,A1,1-3,코아루-승강기대학-서경,0
BR_TAGO_TSB397000128,A1,1-4,정장리-주공2차-터미널-코아루,0
BR_TAGO_TSB397000129,A1,1-5,코아루-대동-북부사거리-법원사거리-주공3차-현대-원상동-거창중-코아루,0
BR_TAGO_TSB397000130,A1,3-7,춘전-남상-푸르지오,0
BR_TAGO_TSB397000131,A1,3-8,매산-월평-주공1차-법원사거리-주공3차-현대A-거창중-대동정류장-서경,0
BR_TAGO_TSB397000132,A1,24-1,심방-가북-감월-가조하나로마트-가조-거창,0
BR_TAGO_TSB397000133,A1,25-2,거창-가조-가북-개금-가북-가조하나로마트-가조-거창,0
BR_TAGO_TSB397000134,A1,25-4,개금-가북-율리-가조-거창,0
BR_TAGO_TSB397000135,A1,270,가야-대학동-가조-거창,0
BR_TAGO_TSB397000136,A1,270-1,가야-가조온천-가조-거창,0
BR_TAGO_TSB397000137,A1,270-2,가야-가조온천-가조-거창,0
BR_TAGO_TSB397000138,A1,270-3,가야-성기-가조온천-가조-거창,0
BR_TAGO_TSB397000139,A1,27-1,거창-가조-가조온천-대학동-가야,0
BR_TAGO_TSB397000140,A1,27-2,거창-대초리-가조-가조온천-대학동-가야,0
BR_TAGO_TSB397000141,A1,27-3,거창-가조-가조온천-성기-가야,0
BR_TAGO_TSB397000142,A1,28-2,가조-율리-용산-어인,0
BR_TAGO_TSB397000143,A1,28-4,거창-대초-가조-어인,0
BR_TAGO_TSB397000144,A1,28-5,거창-대초-가조-감월-어인,0
BR_TAGO_TSB397000145,A1,3,서경-스포츠파크,0
BR_TAGO_TSB397000146,A1,3-2,서경-가지리-스포츠파크-김용-서경,0
BR_TAGO_TSB397000147,A1,3-5,스포츠파크-가지리-서경,0
BR_TAGO_TSB397000148,A1,3-6,서경-스포츠파크-김용-서경,0
BR_TAGO_TSB397000149,A1,33-2,거창-마리-상촌-원말흘-마리-거창,0
BR_TAGO_TSB397000150,A1,34,거창-소곡-세동-신기-엄대-고창-소곡-거창,0
BR_TAGO_TSB397000151,A1,5,코아루-주공1차-북부사거리-대고앞-문센,0
BR_TAGO_TSB397000152,A1,5-1,문센-서경-1교-군청-시장-터미널-주공1차-북부사거리-1교-문센,0
BR_TAGO_TSB397000153,A1,5-2,문센-주공2차-터미널-주공1차-북부사거리-시장-서경-문센,0
BR_TAGO_TSB397000154,A1,5-3,문센-승강기대-서경-1교-군청-시장-터미널-주공1차-북부사거리-1교-문센,0
BR_TAGO_TSB397000155,A1,5-4,문센-주공2차-터미널-주공1차-북부사거리-시장-1교-서경-승강기대-문센,0
BR_TAGO_TSB397000156,A1,5-5,문센-주공2차-주공1차-북부사거리-군농협-군청-스카이마트-정장리,0
BR_TAGO_TSB397000157,A1,50-1,탑선-원봉계-용초-상궁항-고제-거창,0
BR_TAGO_TSB397000158,A1,50-2,거창-고제-상궁항-용초-원봉계-탑선-고제-거창,0
BR_TAGO_TSB397000159,A1,70-1,거창-임불-양지-신기-신원,0
BR_TAGO_TSB397000160,A1,70-3,신원-신기-원동-거창,0
BR_TAGO_TSB397000161,A1,70-4,거창-임불-양지-원동-신원,0
BR_TAGO_TSB397000162,A1,71-2,거창-산업단지-남상-청수-신원,0
BR_TAGO_TSB397000163,A1,74-1,신원-중유-예동-수동-신원,0
BR_TAGO_TSB397000164,A1,79-1,거창-남상-성지-오계-남상-거창,0
BR_TAGO_TSB397000165,A1,90-3,남산-원남산-고대-거창,0
BR_TAGO_TSB397000166,A1,90-4,거창-고대-원남산-남산-심방,0
BR_TAGO_TSB397000167,A1,91-2,거창-희동-남산-심방,0
BR_TAGO_TSB397000168,A1,91-3,심방-남산-희동-거창,0
BR_TAGO_TSB397000169,A1,13,북상-산수-병곡-북상,0
BR_TAGO_TSB397000170,A1,3-9,서흥여객터미널-주공1차-서경병원,0
BR_TAGO_TSB398000001,A1,800,합천-봉수-신반,0
BR_TAGO_TSB398000002,A1,800-1,합천-오산-봉수-신반,0
BR_TAGO_TSB398000003,A1,800-2,합천-봉수-신반-봉수-합천,0
BR_TAGO_TSB398000004,A1,810-2,신반-봉수-합천,0
BR_TAGO_TSB398000005,A1,810,신반-봉수-오산-합천,0
BR_TAGO_TSB398000006,A1,880,합천-오산-봉수-신반-봉수-오산-합천,0
BR_TAGO_TSB398000007,A1,820-1,신반-익구-구월-신반,0
BR_TAGO_TSB398000010,A1,810-1,신반-봉수-방계-오산-합천,0
BR_TAGO_TSB398000011,A1,800-3,합천-오산-방계-봉수-신반,0
BR_TAGO_TSB398000012,A1,500-1,합천-용주-대병,0
BR_TAGO_TSB398000013,A1,510-2,대병-용주-합천,0
BR_TAGO_TSB398000014,A1,500,합천-용주-대병-용주-합천,0
BR_TAGO_TSB398000015,A1,500-2,합천-용주-대산-대병,0
BR_TAGO_TSB398000016,A1,200-1,합천-영상테마파크-죽죽-상천-대병,0
BR_TAGO_TSB398000017,A1,210,대병-죽죽-영상테마파크-합천,0
BR_TAGO_TSB398000019,A1,530,합천-방곡-우곡-봉기-합천,0
BR_TAGO_TSB398000020,A1,530-1,합천-봉기-우곡-방곡-합천,0
BR_TAGO_TSB398000021,A1,660,합천-기리-합천,0
BR_TAGO_TSB398000022,A1,100-1,합천-초계-적중-초계-합천,0
BR_TAGO_TSB398000023,A1,300,합천-대양-쌍백-삼가,0
BR_TAGO_TSB398000024,A1,300-1,삼가-쌍백-대양-합천,0
BR_TAGO_TSB398000025,A1,300-2,합천-대양-쌍백-삼가-쌍백-대양-합천,0
BR_TAGO_TSB398000026,A1,700,삼가-가회-덕만-대병,0
BR_TAGO_TSB398000027,A1,700-1,삼가-가회-연동-목곡-덕만-대병,0
BR_TAGO_TSB398000028,A1,700-4,대병-덕만-가회-삼가,0
BR_TAGO_TSB398000029,A1,700-3,대병-덕만-목곡-연동-가회-삼가,0
BR_TAGO_TSB398000030,A1,710-2,대병-도탄-가회-삼가,0
BR_TAGO_TSB398000031,A1,710-3,대병-도탄-월계-가회-삼가,0
BR_TAGO_TSB398000033,A1,710,삼가-가회-도탄-대병,0
BR_TAGO_TSB398000034,A1,710-1,삼가-가회-월계-도탄-산두-대병,0
BR_TAGO_TSB398000035,A1,320,삼가-외토-제곡-삼가,0
BR_TAGO_TSB398000038,A1,370,삼가-쌍백-월계-대현-쌍백-삼가,0
BR_TAGO_TSB398000039,A1,370-1,삼가-쌍백-대현-월계-쌍백-삼가,0
BR_TAGO_TSB398000040,A1,600,합천-신평-내곡-법정-합천,0
BR_TAGO_TSB398000041,A1,600-1,합천-법정-내곡-신평-합천,0
BR_TAGO_TSB398000042,A1,500-3,합천-용주-오동골-대산-대병,0
BR_TAGO_TSB398000043,A1,510-1,대병-대산-오동골-용주-합천,0
BR_TAGO_TSB398000044,A1,510-3,대병-대산-용주-합천,0
BR_TAGO_TSB398000045,A1,110-1,합천-낙민-초계-청덕-적교-신반,0
BR_TAGO_TSB398000046,A1,110-4,합천-낙민-초계-청덕-적교-익구-구월-신반,0
BR_TAGO_TSB398000047,A1,110-2,합천-초계-청덕-적교-초곡-신반,0
BR_TAGO_TSB398000048,A1,110-3,합천-낙민-초계-청덕-적교-유천-신반,0
BR_TAGO_TSB398000049,A1,110-5,합천-낙민-초계-청덕-대부-적교-신반,0
BR_TAGO_TSB398000050,A1,100-2,합천-초계-청덕-적교-청덕-초계-합천,0
BR_TAGO_TSB398000051,A1,410-5,합천-인곡-계산-인곡-합천,0
BR_TAGO_TSB398000052,A1,410,합천-인곡-계산-봉산-거창,0
BR_TAGO_TSB398000053,A1,410-3,거창-봉산-계산-인곡-합천,0
BR_TAGO_TSB398000054,A1,120,합천-내천-박곡-내천-합천,0
BR_TAGO_TSB398000055,A1,120-10,합천-내천-박곡,0
BR_TAGO_TSB398000056,A1,120-6,합천-내천-갑산-초계-박곡,0
BR_TAGO_TSB398000057,A1,120-5,박곡-쌍책-초계-합천,0
BR_TAGO_TSB398000058,A1,120-1,박곡-내천-합천,0
BR_TAGO_TSB398000059,A1,200,합천-영상테마파크-평학-대병,0
BR_TAGO_TSB398000060,A1,200-3,대병-영상테마파크-합천,0
BR_TAGO_TSB398000062,A1,210-2,유전-대병-영상테마파크-합천,0
BR_TAGO_TSB398000063,A1,200-4,합천-영상테마파크-대병-유전,0
BR_TAGO_TSB398000064,A1,210-1,대병-유전-내시-유전-대병,0
BR_TAGO_TSB398000065,A1,220,대병-유전-술곡-봉산-술곡-유전-대병,0
BR_TAGO_TSB398000066,A1,550,합천-용주-공암-팔산-용주-합천,0
BR_TAGO_TSB398000067,A1,550-1,합천-용주-팔산-공암-용주-합천,0
BR_TAGO_TSB398000068,A1,820-2,신반-여배-유학사-여배-신반,0
BR_TAGO_TSB398000069,A1,400,합천-묘산-봉산-거창,0
BR_TAGO_TSB398000070,A1,420,대병-유전-봉산-거창,0
BR_TAGO_TSB398000071,A1,420-4,대병-유전-노곡-봉산-거창,0
BR_TAGO_TSB398000072,A1,420-3,거창-봉산-대병,0
BR_TAGO_TSB398000073,A1,420-1,거창-봉산-노곡-유전-대병,0
BR_TAGO_TSB398000074,A1,310-2,삼가-하촌-모의-하촌-삼가,0
BR_TAGO_TSB398000075,A1,310-1,삼가-대의-하촌-모의,0
BR_TAGO_TSB398000076,A1,310-4,모의-하촌-삼가,0
BR_TAGO_TSB398000077,A1,310,삼가-하촌-모의,0
BR_TAGO_TSB398000078,A1,310-3,모의-하촌-대의-삼가,0
BR_TAGO_TSB398000081,A1,360,삼가-쌍백-백역-하허-쌍백-삼가,0
BR_TAGO_TSB398000085,A1,350,삼가-내초-삼가,0
BR_TAGO_TSB398000086,A1,380,삼가-삼리-삼가,0
BR_TAGO_TSB398000087,A1,140,합천-초계-청덕-운봉-청덕-초계-합천,0
BR_TAGO_TSB398000088,A1,140-1,운봉-성태-쌍책-초계-합천,0
BR_TAGO_TSB398000090,A1,100,합천-낙민-초계-낙민-합천,0
BR_TAGO_TSB398000091,A1,670,합천-노양-합천,0
BR_TAGO_TSB398000093,A1,110-10,신반-초곡-유천-적교,0
BR_TAGO_TSB398000094,A1,110-8,적교-원진-신반,0
BR_TAGO_TSB398000095,A1,390,삼가-쌍백-대곡-쌍백-삼가,0
BR_TAGO_TSB398000098,A1,340,삼가-내문-하판-삼가,0
BR_TAGO_TSB398000099,A1,340-1,삼가-하판-내문-삼가,0
BR_TAGO_TSB398000102,A1,330,삼가-아초-복곡-아초-삼가,0
BR_TAGO_TSB398000103,A1,110-7,신반-초곡-유천-적교-청덕-초계-합천,0
BR_TAGO_TSB398000104,A1,110-9,신반-초곡-적교-청덕-초계-합천,0
BR_TAGO_TSB398000105,A1,110-12,신반-적교-청덕-초계,0
BR_TAGO_TSB398000107,A1,100-4,초계-청덕-적교,0
BR_TAGO_TSB398000108,A1,100-3,적교-청덕-초계-합천,0
BR_TAGO_TSB398000111,A1,150-1,초계-양림-명곡-초계,0
BR_TAGO_TSB398000112,A1,900-3,가야-야로-가야,0
BR_TAGO_TSB398000113,A1,900,가야-숭산-죽전-가천-가야,0
BR_TAGO_TSB398000114,A1,900-1,가야-숭산-가천-죽전-숭산-가야,0
BR_TAGO_TSB398000115,A1,900-4,가야-숭산-가야,0
BR_TAGO_TSB398000116,A1,900-2,가야-야로-묘산-야로-가야,0
BR_TAGO_TSB398000117,A1,180,초계-쌍책-덕곡-포두-사양-쌍책-초계,0
BR_TAGO_TSB398000118,A1,170,초계-쌍책-성태-쌍책-초계,0
BR_TAGO_TSB398000119,A1,130,초계-갑산-초계,0
BR_TAGO_TSB398000120,A1,650,합천-도리-함지-합천,0
BR_TAGO_TSB398000121,A1,650-1,합천-함지-도리-합천,0
BR_TAGO_TSB398000122,A1,110-6,신반-유천-적교-청덕-초계-갑산-내천-합천,0
BR_TAGO_TSB398000123,A1,400-4,합천-가산-묘산-팔심-묘산,0
BR_TAGO_TSB398000124,A1,808,합천-묘산-가야-해인사-가야-묘산-합천,0
BR_TAGO_TSB398000125,A1,400-3,묘산-합천,0
BR_TAGO_TSB398000127,A1,410-2,봉산-남계-계산-인곡-합천,0
BR_TAGO_TSB398000128,A1,410-6,봉산-계산-인곡-합천,0
BR_TAGO_TSB398000129,A1,630,합천-본천-영전2구-합천,0
BR_TAGO_TSB398000130,A1,650-3,합천-이계-안금-함지-도리-합천,0
BR_TAGO_TSB398000131,A1,710-4,대병-산두-월계-도탄-가회-삼가,0
BR_TAGO_TSB398000132,A1,690,합천-영도-월평-합천,0
BR_TAGO_TSB398000133,A1,620-1,합천-무곡-장지-합천,0
BR_TAGO_TSB398000134,A1,120-3,합천-두사-매실-내천-박곡-내천-합천,0
BR_TAGO_TSB398000135,A1,550-3,합천-용주-택계-공암-팔산-용주-합천,0
BR_TAGO_TSB398000136,A1,750-1,삼가-가회-동곡-구평-가회-삼가,0
BR_TAGO_TSB398000138,A1,680,합천-용계-합천,0
BR_TAGO_TSB398000139,A1,610,합천-임북-문림-합천,0
BR_TAGO_TSB398000140,A1,670-1,합천-가재-노양-합천,0
BR_TAGO_TSB398000141,A1,630-1,합천-영전2구-본천-합천,0
BR_TAGO_TSB398000142,A1,210-3,대병-합천댐-죽죽-상천-가호리-고품1구-합천,0
BR_TAGO_TSB398000143,A1,550-2,합천-용주-팔산-공암-택계-용주-합천,0
BR_TAGO_TSB398000144,A1,750,삼가-가회-구평-동곡-가회-삼가,0
BR_TAGO_TSB398000145,A1,690-1,합천-월평-영도-합천,0
BR_TAGO_TSB398000146,A1,880-1,합천-상촌-오산-봉수-신반-봉수-오산-합천,0
BR_TAGO_TSB398000147,A1,650-2,합천-도리-함지-안금-이계-합천,0
BR_TAGO_TSB398000148,A1,620,합천-장지-무곡-합천,0
BR_TAGO_TSB398000149,A1,410-4,거창-봉산-권빈2구-계산-인곡-합천,0
BR_TAGO_TSB398000150,A1,400-1,합천-묘산-권빈2구-봉산-거창,0
BR_TAGO_TSB398000151,A1,350-1,삼가-내초-어파-삼가,0
BR_TAGO_TSB398000152,A1,350-2,삼가-어파-내초-삼가,0
BR_TAGO_TSB398000153,A1,360-2,삼가-백역-하허-술곡-쌍백-삼가,0
BR_TAGO_TSB398000154,A1,360-1,삼가-쌍백-술곡-백역-하허-삼가,0
BR_TAGO_TSB398000155,A1,150,초계-명곡-양림-초계,0
BR_TAGO_TSB398000157,A1,160,초계-정곡-택계-초계,0
BR_TAGO_TSB398000158,A1,160-1,초계-택계-정곡-초계,0
BR_TAGO_TSB398000159,A1,170-1,초계-덕봉-진정-오서-초계,0
BR_TAGO_TSB398000160,A1,900-5,가야-청현-가야,0
BR_TAGO_TSB398000161,A1,170-2,초계-오서-진정-덕봉-초계,0
BR_TAGO_TSB398000162,A1,900-6,가야-구미2구-사촌-가야,0
BR_TAGO_TSB398000163,A1,900-8,가야-사촌1구-구미1구-가야,0
BR_TAGO_TSB398000164,A1,120-9,초계-상책-박곡-쌍책-초계,0
BR_TAGO_TSB398000165,A1,120-4,합천-내천-박곡-내천-두사-매실-합천,0
BR_TAGO_TSB398000166,A1,200-2,합천-고품1구-영상테마파크-죽죽-상천-대병,0
BR_TAGO_TSB398000167,A1,410-1,합천-인곡-계산-봉산,0
BR_TAGO_TSB398000168,A1,610-1,합천-문림-임북-합천,0
BR_TAGO_TSB398000169,A1,660-1,합천-기리-문림-합천,0
BR_TAGO_TSB398000170,A1,670-2,합천-노양-가재-합천,0
BR_TAGO_TSB398000171,A1,810-3,신반-봉수-상촌-합천,0
BR_TAGO_TSB398000172,A1,110-13,신반-적교-새마을-가현-청덕-초계-합천,0
BR_TAGO_TSB398000173,A1,120-7,초계-쌍책-박곡,0
BR_TAGO_USB101000040,A1,울주04,,0
BR_TAGO_USB101000060,A1,울주06,,0
BR_TAGO_USB101000122,A1,12(성남동 축제 우회),지원2,0
BR_TAGO_USB101000123,A1,12(유곡푸르지오 경유(성남동 축제우회)),지원3,0
BR_TAGO_USB101003082,A1,308(반천산업단지 지원),지원2,0
BR_TAGO_USB101003270,A1,327,,0
BR_TAGO_USB101003370,A1,337,,0
BR_TAGO_USB101003570,A1,357,,0
BR_TAGO_USB101017330,A1,1733,,0
BR_TAGO_USB102000020,A1,울주02,,0
BR_TAGO_USB102000040,A1,울주04,,0
BR_TAGO_USB102000060,A1,울주06,,0
BR_TAGO_USB102000122,A1,12(성남동 축제 우회),지원2,0
BR_TAGO_USB102000123,A1,12(유곡푸르지오 경유(성남동 축제우회)),지원3,0
BR_TAGO_USB102003082,A1,308(반천산업단지 지원),지원2,0
BR_TAGO_USB102003270,A1,327,,0
BR_TAGO_USB102003370,A1,337,,0
BR_TAGO_USB102003570,A1,357,,0
BR_TAGO_USB102017330,A1,1733,,0
BR_TAGO_USB103000010,A1,울주01,,0
BR_TAGO_USB103000011,A1,울주01(남창역 출발),지원1,0
BR_TAGO_USB103000012,A1,울주01(남부노인복지관 출발),지원2,0
BR_TAGO_USB103000080,A1,울주08,,0
BR_TAGO_USB103000081,A1,울주08(다개),지원1,0
BR_TAGO_USB103000082,A1,울주08(구량 출발),지원2,0
BR_TAGO_USB103000112,A1,11(우정선경 출발(성남동 축제 우회)),지원2,0
BR_TAGO_USB103000113,A1,11(동덕현대 출발(성남동 축제 우회)),지원3,0
BR_TAGO_USB103000132,A1,13(함월고등학교 지원),지원2,0
BR_TAGO_USB103000133,A1,13(구민운동장출발(성남동 축제 우회)),지원3,0
BR_TAGO_USB103000142,A1,14(구민운동장출발(성남동 축제 우회)),지원2,0
BR_TAGO_USB103000154,A1,15(함월구민운동장 출발(성남동축제 우회)),지원4,0
BR_TAGO_USB103001041,A1,104(성남동 축제 우회),지원1,0
BR_TAGO_USB103001061,A1,106(성남동 축제 우회),지원1,0
BR_TAGO_USB103001261,A1,126(송년제야 행사),지원1,0
BR_TAGO_USB103002033,A1,203(들꽃학습원(성남동 축제 우회)),지원3,0
BR_TAGO_USB103002052,A1,205(성남동 축제 우회),지원2,0
BR_TAGO_USB103002053,A1,205(온산경유(성남동 축제 우회)),지원3,0
BR_TAGO_USB103002063,A1,206(덕하공영차고지(성남동 축제 우회)),지원3,0
BR_TAGO_USB103002163,A1,216(덕하공영차고지(성남동 축제 우회)),지원3,0
BR_TAGO_USB103002251,A1,225(성남동 축제 우회),지원1,0
BR_TAGO_USB103002252,A1,225(송년제야 행사),지원2,0
BR_TAGO_USB103002264,A1,226(장생포(성남동 축제 우회)),지원4,0
BR_TAGO_USB103002265,A1,226(모듈화산업단지경유(성남동 축제 우회)),지원5,0
BR_TAGO_USB103002333,A1,233(울산과학기술원(성남동 축제 우회)),지원3,0
BR_TAGO_USB103002362,A1,236(용연한국가스공사 출발),지원2,0
BR_TAGO_USB103002363,A1,236(농소 출발),지원3,0
BR_TAGO_USB103002364,A1,236(변전소 출발),지원4,0
BR_TAGO_USB103002563,A1,256(장생포(성남동 축제 우회)),지원3,0
BR_TAGO_USB103003071,A1,307(천상고등학교 경유),지원1,0
BR_TAGO_USB103003084,A1,308(반천산업단지 지원(내와경유)),지원4,0
BR_TAGO_USB103003271,A1,327(송년제야 행사),지원1,0
BR_TAGO_USB103004011,A1,401(송년제야 행사),지원1,0
BR_TAGO_USB103004023,A1,402(문수경기장(임시)),지원3,0
BR_TAGO_USB103004123,A1,412(문수경기장(임시)),지원3,0
BR_TAGO_USB103004124,A1,412(송년제야 행사),지원4,0
BR_TAGO_USB103004323,A1,432(송년제야 행사),지원3,0
BR_TAGO_USB103004424,A1,442(매곡(성남동 축제 우회)),지원4,0
BR_TAGO_USB103004425,A1,442(매곡산단경유(성남동 축제 우회)),지원5,0
